Unnamed: 0,Periods,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
1000,41,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
1001,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1004,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1005,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1006,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,49,0,0.0,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,0.0
1009,50,0,0.0,0.0,0.0,0.0,0.0308307692307692,0.0,0.0,0.0,0.0
1010,51,0,0.0,0.0,0.0,0.0,0.0306153846153846,0.0,0.0,0.0,0.0
1011,52,0,0.0,0.0,0.0,0.0,0.0307615384615384,0.0,0.0,0.0,0.14
1012,53,0,0.0,0.0,0.0,0.0,0.0304772727272727,0.0,0.0,0.0,0.14
1013,54,0,0.0,0.0,0.0,0.0,0.0,0.977,0.0,0.0,0.14
1014,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1019,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1020,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1023,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,66,0,0.0,1.066775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,67,0,0.0,0.969268749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,68,0,0.0,0.1257375,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1028,69,0,0.0,0.17799375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,70,0,0.0,0.0026375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,71,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1031,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1032,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,75,0,0.0,0.0,0.0,0.0,0.03923125,0.0,0.0,0.0,0.0
1035,76,0,0.0,0.0,0.0,0.346,0.086025,0.0,0.0,0.0,0.14
1036,77,0,0.0,0.0,0.0,0.207,0.08943125,0.0,0.0,0.0,0.0
1037,78,0,0.0,0.0,0.0,0.373,0.08239375,0.0,0.0,0.0,0.0
1038,79,0,0.0,0.0,0.0,0.079,0.0546625,0.0,0.0,0.0,0.14
1039,80,0,0.0,0.0,0.0,0.0,0.005125,0.0,0.0,0.032,0.0
1040,81,0,0.0,0.0,0.0,0.0,0.04876875,0.0,0.0,0.22,0.0
1041,82,0,0.0,0.0,0.0,0.0,0.0755499999999999,0.0,0.0,0.22,0.14
1042,83,0,0.0,0.0,0.0,0.0,0.07676875,0.0,0.0,0.22,0.14
1043,84,0,0.0,0.0,0.0,0.0,0.0758625,0.0,0.0,0.22,0.0
1044,85,0,0.0,0.0,0.0,0.0,0.0760875,0.0,0.0,0.22,0.0
1045,86,0,0.0,0.0,0.0,0.0,0.07658125,0.0,0.0,0.22,0.0
1046,87,0,0.0,0.0,0.0,0.0,0.0760875,0.0,0.0,0.22,0.14
1047,88,0,0.0,0.0,0.0,0.0,0.075775,0.0,0.0,0.22,0.0
1048,89,0,0.0,0.0,0.0,0.0,0.02615625,0.0,0.0,0.22,0.0
1049,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
1050,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
1051,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
1052,93,0,0.0,0.0,0.0,0.0,0.0,1.176097862050799,0.0,0.22,0.0
1053,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1059,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1060,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1061,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1067,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1068,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1069,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1074,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1075,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1078,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,33,0,0.0,0.0,0.0,0.0,0.0,1.25525170068027,0.0,0.0,0.0
1089,34,0,1.17678333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1090,35,0,0.6395,0.0,1.33984375,0.0,0.0,0.0,0.0,0.0,0.14
1091,36,0,0.08705,0.0,1.27436875,0.0,0.0,0.0,0.0,0.0,0.0
1092,37,0,0.0850583333333333,0.0,1.25883124999999,0.0,0.0,0.0,0.0,0.0,0.0
1093,38,0,0.0725916666666666,0.0,1.33546875,0.0,0.0,0.0,0.0,0.0,0.0
1094,39,0,1.353475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,40,0,0.0,0.647984,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1096,41,0,0.0,1.963672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,42,0,0.0,0.539576,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1098,43,0,0.0,0.054584,0.0,0.273,0.0,0.0,0.0,0.0,0.14
1099,44,0,0.0,0.055768,0.0,0.194,0.0,0.0,0.0,0.0,0.0
1100,45,0,0.0,0.198527999999999,0.0,0.016,0.0,0.0,0.0,0.0,0.0
1101,46,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.14
1102,47,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0
1103,48,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0
1104,49,0,0.0,0.0,0.0,0.48,0.0483384615384615,0.0,0.0,0.0,0.0
1105,50,0,0.0,0.0,0.0,0.0,0.0492384615384615,0.0,0.0,0.0,0.0
1106,51,0,0.0,0.0,0.0,0.0,0.0486846153846153,0.0,0.0,0.0,0.14
1107,52,0,0.0,0.0,0.0,0.0,0.0485461538461538,0.0,0.0,0.0,0.0
1108,53,0,0.0,0.0,0.0,0.0,0.0484076923076923,0.0,0.0,0.0,0.0
1109,54,0,0.0,0.0,0.0,0.0,0.0472076923076923,0.0,0.0,0.0,0.0
1110,55,0,0.0,0.0,0.0,0.0,0.0488461538461538,0.0,0.0,0.0,0.0
1111,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,63,0,0.0,0.0,0.0,0.0,0.0699885714285714,0.0,0.0,0.0,0.0
1119,64,0,0.0,0.0,0.0,0.0,0.0793828571428571,0.0,0.0,0.0,0.0
1120,65,0,0.0,0.0,0.0,0.0,0.0719028571428571,0.0,0.0,0.0,0.0
1121,66,0,0.0,0.0,0.0,0.0,0.0366457142857142,0.0,0.0,0.0,0.0
1122,67,0,0.0,0.0,0.0,0.0,0.0367942857142857,0.0,0.0,0.0,0.0
1123,68,0,0.0,0.0,0.0,0.0,0.03688,0.0,0.0,0.0,0.0
1124,69,0,0.0,0.0,0.0,0.0,0.0351428571428571,0.0,0.0,0.0,0.0
1125,70,0,0.0,0.0,0.0,0.0,0.0250685714285714,0.0,0.0,0.0,0.0
1126,71,0,0.0,0.0,0.0,0.0,0.0250857142857142,0.0,0.0,0.0,0.0
1127,72,0,0.0,0.0,0.0,0.0,0.02516,0.0,0.0,0.0,0.0
1128,73,0,0.0,0.0,0.0,0.0,0.0251028571428571,0.0,0.0,0.0,0.14
1129,74,0,0.0,0.0,0.0,0.0,0.0251257142857142,0.0,0.0,0.0,0.0
1130,75,0,0.0,0.0,0.0,0.0,0.0249942857142857,0.0,0.0,0.0,0.0
1131,76,0,0.0,0.0,0.0,0.273,0.0251657142857142,0.0,0.0,0.289333333333333,0.14
1132,77,0,0.0,0.0,0.0,0.194,0.0250685714285714,0.0,0.0,0.29,0.14
1133,78,0,0.0,0.0,0.0,0.016,0.0251714285714285,0.0,0.0,0.29,0.0
1134,79,0,0.0,0.0,0.0,0.517,0.0251142857142857,0.0,0.0,0.289333333333333,0.0
1135,80,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0756666666666666,0.0
1136,81,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.069,0.14
1137,82,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.069,0.0
1138,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693333333333333,0.0
1139,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696666666666666,0.14
1140,85,0,0.0,1.72726666666666,0.0,0.0,0.0,0.0,0.0,0.07,0.0
1141,86,0,0.0,0.767991666666666,0.0,0.0,0.0,0.0,0.0,0.253666666666666,0.0
1142,87,0,0.0,0.100858333333333,0.0,0.0,0.0,0.0,0.0,0.265666666666666,0.14
1143,88,0,0.0,0.0652583333333333,0.0,0.0,0.0,0.0,0.0,0.266,0.14
1144,89,0,0.0,0.100608333333333,0.0,0.0,0.0,0.0,0.0,0.266666666666666,0.0
1145,90,0,0.0,0.116308333333333,0.0,0.0,0.0,0.0,0.0,0.265666666666666,0.0
1146,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0
1147,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1148,93,0,0.0,0.0,0.0,0.0,0.0,1.25525170068027,0.0,0.137666666666666,0.0
1149,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0
1150,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218666666666666,0.0
1151,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1162,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1165,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1166,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1170,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1173,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1176,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1177,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098
1181,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,32,0,0.0,0.0,0.0,0.0,0.0,0.977,0.0,0.0,0.0
1184,33,0,0.0,1.00313142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,34,0,0.0,0.205057142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,35,0,0.0,0.06484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,36,0,0.0,0.126434285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,37,0,0.0,0.00753142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,39,0,0.0,0.0,0.80391875,0.0,0.0,0.0,0.0,0.0,0.0
1191,40,0,0.0,0.0,1.58922499999999,0.0,0.0,0.0,0.0,0.0,0.14
1192,41,0,0.0,0.0,0.30928125,0.346,0.0,0.0,0.0,0.0,0.0
1193,42,0,0.0,0.0,0.0338375,0.207,0.0,0.0,0.0,0.0,0.0
1194,43,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.14
1195,44,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.14
1196,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1200,49,0,0.0,0.0,0.0,0.0,0.0745,0.0,0.0,0.0,0.0
1201,50,0,0.0,0.0,0.0,0.0,0.0725111111111111,0.0,0.0,0.0,0.0
1202,51,0,0.0,0.0,0.0,0.0,0.0752611111111111,0.0,0.0,0.0,0.14
1203,52,0,0.0675875,0.0,0.0,0.0,0.0701944444444444,0.0,0.0,0.0,0.0
1204,53,0,0.057125,0.0,0.0,0.0,0.0683611111111111,0.0,0.0,0.0,0.0
1205,54,0,1.4145625,0.0,0.0,0.0,0.0655222222222222,0.0,0.0,0.0,0.14
1206,55,0,0.80965625,0.0,0.0,0.0,0.0127055555555555,0.0,0.0,0.0,0.14
1207,56,0,0.00275625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173333333333333,0.14
1211,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0
1212,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
1213,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
1214,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219666666666666,0.0
1215,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0
1216,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439666666666666,0.0
1217,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
1218,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439666666666666,0.0
1219,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
1220,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439333333333333,0.0
1221,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
1222,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221666666666666,0.0
1223,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
1224,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0
1225,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.14
1226,75,0,0.0,0.0,0.0,0.0,0.12698125,0.0,0.0,0.219333333333333,0.0
1227,76,0,0.0,0.0,0.0,0.0,0.12549375,0.0,0.0,0.258666666666666,0.0
1228,77,0,0.0,0.0,0.0,0.0,0.12508125,0.0,0.0,0.289666666666666,0.14
1229,78,0,0.0,0.0,0.0,0.0,0.12520625,0.977,0.0,0.0,0.14
1230,79,0,0.0,1.00313142857142,0.0,0.0,0.1255625,0.0,0.0,0.0,0.0
1231,80,0,0.0,0.205057142857142,0.0,0.0,0.12589375,0.0,0.0,0.0,0.0
1232,81,0,0.0,0.06484,0.0,0.0,0.12544375,0.0,0.0,0.0,0.0
1233,82,0,0.0,0.126434285714285,0.0,0.0,0.12570625,0.0,0.0,0.0,0.14
1234,83,0,0.0,0.00753142857142857,0.0,0.0,0.1257625,0.0,0.0,0.0,0.0
1235,84,0,0.0,0.0,0.0,0.0,0.1255,0.0,0.0,0.0,0.0
1236,85,0,0.0,0.0,0.0,0.0,0.12520625,0.0,0.0,0.0,0.14
1237,86,0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0
1238,87,0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0
1239,88,0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.14
1240,89,0,0.0,0.0,0.0,0.951,0.0,0.0,0.0,0.0,0.14
1241,90,0,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0
1242,91,0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0
1243,92,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0
1244,93,0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.14
1245,94,0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0
1246,95,0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0
1247,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1252,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1253,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1258,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1260,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1261,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1264,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112
1269,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1286,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1289,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1290,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1294,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,49,0,0.0,0.0,0.0,0.346,0.0305055555555555,0.0,0.0,0.0,0.14
1297,50,0,0.0,0.0,0.0,0.207,0.0806888888888888,0.0,0.0,0.0,0.0
1298,51,0,0.0,0.0,0.0,0.373,0.07925,0.0,0.0,0.0,0.0
1299,52,0,0.0,0.0,0.0,0.079,0.0749555555555555,0.0,0.0,0.0,0.14
1300,53,0,0.0,0.0,0.0,0.0,0.0811222222222222,0.0,0.0,0.0,0.14
1301,54,0,0.0,0.0,0.0,0.0,0.0801722222222222,0.0,0.0,0.0,0.0
1302,55,0,0.0,0.0,0.0,0.0,0.00285,0.0,0.0,0.0,0.0
1303,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,57,0,0.0,0.0,0.0,0.0,0.184576,0.0,0.0,0.229666666666666,0.14
1305,58,0,0.0,1.00313142857142,0.0,0.0,0.189752,0.0,0.0,0.229666666666666,0.0
1306,59,0,0.0,0.205057142857142,0.0,0.0,0.16136,0.0,0.0,0.23,0.0
1307,60,0,0.0,0.06484,0.0,0.0,0.157552,0.0,0.0,0.229666666666666,0.0
1308,61,0,0.0,0.126434285714285,0.0,0.0,0.175336,0.0,0.0,0.229666666666666,0.0
1309,62,0,0.0,0.00753142857142857,0.0,0.0,0.176968,0.0,0.0,0.229666666666666,0.0
1310,63,0,0.0,0.0,0.0,0.0,0.17464,0.0,0.0,0.229333333333333,0.0
